WKT,Site_ID,Location,Lat,Long
POINT (-6.2441722 53.3982231),4030,Swords Rd @ Coolock Lane,53.3982231,-6.2441722
POINT (-6.2418776 53.3980237),4031,Coolock Lane @ Oak Park,53.3980237,-6.2418776
POINT (-6.230265231 53.42328396),4035,R132 @ Corballis Road,53.42328396,-6.230265231
POINT (-6.3455861 53.3761208),4036,Navan Rd Bridge OOT,53.3761208,-6.3455861
POINT (-6.345079 53.37681),4037,Navan Rd Bridge ITT,53.37681,-6.345079
POINT (-6.3102206 53.4030089),4038,N2 / Charlestown,53.4030089,-6.3102206
POINT (-6.2387976 53.4174426),4039,R132 @ Collinstown Cross,53.4174426,-6.2387976
POINT (-6.265217 53.405293),4040,Ballymun Rd @ IKEA,53.405293,-6.265217
POINT (-6.2656335 53.4111163),4045,Naul Rd @ NCT Centre,53.4111163,-6.2656335
POINT (-6.26583397 53.40819846),4047,Ballymun Rd @ M50 Slip Lane Peds,53.40819846,-6.26583397
POINT (-6.366341 53.38437),4048,N3 Interchange @ Total Fitness,53.38437,-6.366341
POINT (-6.357355 53.381309),4049,N3 Interchange @ Dunsink Lane,53.381309,-6.357355
POINT (-6.368473 53.385835),4050,N3 Interchange @ James Connolly Memorial Hospital,53.385835,-6.368473
POINT (-6.353712 53.379199),4051,N3 Ped between Auburn Ave & Railway Bridge,53.379199,-6.353712
POINT (-6.3480856 53.3696362),4052,Castleknock Rd/Chesterfield Avenue,53.3696362,-6.3480856
POINT (-6.358541119 53.37191649),4053,Castleknock Rd/Auburn Avenue,53.37191649,-6.358541119
POINT (-6.362186 53.3727985),4054,Castleknock Rd/College Rd,53.3727985,-6.362186
POINT (-6.3638491 53.3751879),4055,Castleknock Rd/Beechpark Rd,53.3751879,-6.3638491
POINT (-6.36922 53.38057),4056,Castleknock Rd/Park Lodge Rd,53.38057,-6.36922
POINT (-6.3719023 53.3790602),4057,Park Lodge Rd Castleknock Ave/Laurel Lodge Rd/Parklands,53.3790602,-6.3719023
POINT (-6.3709979 53.3829036),4058,Castleknock Rd/Roselawn Avenue,53.3829036,-6.3709979
POINT (-6.3726208 53.3852468),4059,Main St Blanch/Castleknock Rd (Bell Pub),53.3852468,-6.3726208
POINT (-6.373102963 53.3855855),4060,Main St / River Rd,53.3855855,-6.373102963
POINT (-6.374633 53.3858124),4061,Main St / Church Avenue,53.3858124,-6.374633
POINT (-6.360041977 53.37212796),4062,Castleknock Rd @ Oak Lodge Pedestrian,53.37212796,-6.360041977
POINT (-6.343285399 53.37046833),4063,Castleknock Rd @ Chesterfield Ave Pedestrian,53.37046833,-6.343285399
POINT (-6.229437289 53.42513702),4064,R132 @ Cargobridge Road,53.42513702,-6.229437289
POINT (-6.390738893 53.39794122),4065,N3 Interchange @ Blanchardstown Rd North,53.39794122,-6.390738893
POINT (-6.392437 53.397107),4066,N3 Interchange @ Blanchardstown Rd South,53.397107,-6.392437
POINT (-6.391507 53.398869),4067,N3 Off Ramp @ Old Navan Rd,53.398869,-6.391507
POINT (-6.3864535 53.3954418),4068,N3 Navan Road Slip,53.3954418,-6.3864535
POINT (-6.2917348 53.4065192),4069,St Margarets Rd @ Jamestown Rd,53.4065192,-6.2917348
POINT (-6.334431 53.3730681),4070,Navan Road @ Ashtown Roundabout West,53.3730681,-6.334431
POINT (-6.2190912 53.4253781),4071,Airport Roundabout @ Corballis,53.4253781,-6.2190912
POINT (-6.1598 53.41323),4072,Drumnigh Road / Trinity Gaels GAA,53.41323,-6.1598
POINT (-6.16078 53.41073),4073,Drumnigh Road Mayne Road Hole in the Wall Road,53.41073,-6.16078
POINT (-6.383257 53.392379),4074,Blanchardstown ped at Ebay,53.392379,-6.383257
POINT (-6.381962 53.391439),4075,Snugborough Rd/N3 Slip NB/shopping centre,53.391439,-6.381962
POINT (-6.379365 53.39234),4076,Snugborough Rd/N3 Slip SB,53.39234,-6.379365
POINT (-6.378836 53.392649),4077,Snugborough Rd / Waterville Rd,53.392649,-6.378836
POINT (-6.268816 53.40516),4079,St. Margarets Rd / NCOD main entrance,53.40516,-6.268816
POINT (-6.272839 53.406381),4080,St Margarets Rd/NCOD/Ikea/Decathlon,53.406381,-6.272839
POINT (-6.278107 53.406138),4081,St Margarets Rd / Carton Way/Ikea bus park,53.406138,-6.278107
POINT (-6.239358 53.397521),4082,M50 Interchange North  R017 Coolock Lane ,53.397521,-6.239358
POINT (-6.2108324 53.279287),6000,Kilmacud Rd Upper @ Blackthorn Ave (Luas),53.279287,-6.2108324
POINT (-6.2017373 53.2935771),6001,Stillorgan Rd @ Trees Rd,53.2935771,-6.2017373
POINT (-6.2018122 53.2934858),6002,Stillorgan Rd @ Priory Drive(T123A),53.2934858,-6.2018122
POINT (-6.193423892 53.28236274),6003,Bray Rd@Brewery Rd (6003)(T121),53.28236274,-6.193423892
POINT (-6.176242 53.274359),6004,Bray Rd / N11 Springfield,53.274359,-6.176242
POINT (-6.2076363 53.302484),6005,Stillorgan Rd @ The Rise,53.302484,-6.2076363
POINT (-6.17352 53.273556),6006,Stillorgan Rd Kill Lane Bray Rd/N11,53.273556,-6.17352
POINT (-6.1713 53.272355),6007,Bray Road/N11  Westminister Rd,53.272355,-6.1713
POINT (-6.195447999 53.28936755),6008,Stillorgan Rd @ Stillorgan Park,53.28936755,-6.195447999
POINT (-6.1673948 53.2705939),6009,Bray Rd/N11 Mart Lane,53.2705939,-6.1673948
POINT (-6.1584018 53.2662834),6010,Bray Road / N11 Clonkeen Rd,53.2662834,-6.1584018
POINT (-6.149435522 53.26176337),6011,Stillorgan Rd/Johnstown Rd,53.26176337,-6.149435522
POINT (-6.1988874 53.2757727),6012,Brewery Rd @ Luas Depot Entrance,53.2757727,-6.1988874
POINT (-6.1506548 53.2609489),6013,CabinteelyVillage/Old Bray Rd/BrennanstownRd,53.2609489,-6.1506548
POINT (-6.1893652 53.2801306),6014,Stillorgan Rd @ Galloping Green Ped(P558),53.2801306,-6.1893652
POINT (-6.15970476 53.26498797),6015,Cornelscourt Link Road / N11,53.26498797,-6.15970476
POINT (-6.146146987 53.25830172),6016,Bray Rd/N11 @ Kilgobbin,53.25830172,-6.146146987
POINT (-6.141347 53.250585),6017,Bray Rd / N11 @ St Lawrences,53.250585,-6.141347
POINT (-6.1948889 53.2847121),6018,Stillorgan Rd @ St John of Gods,53.2847121,-6.1948889
POINT (-6.2054517 53.2996349),6019,Stillorgan Rd @ Booterstown Ave,53.2996349,-6.2054517
POINT (-6.180170606 53.30095719),6020,Frascati Rd@Georges Ave(P407),53.30095719,-6.180170606
POINT (-6.182961125 53.30239732),6021,Mt MerrionAv / Rock Rd / Frascati,53.30239732,-6.182961125
POINT (-6.181625498 53.30189623),6022,Frascati Rd / Rock Road,53.30189623,-6.181625498
POINT (-6.178878 53.300204),6023,Frascati Rd / Carysfort Av,53.300204,-6.178878
POINT (-6.1744851 53.2991627),6024,Blackrock Bypass / Barclay Court,53.2991627,-6.1744851
POINT (-6.1707976 53.2973852),6025,Newtown Av / Temple Hill,53.2973852,-6.1707976
POINT (-6.170420051 53.29861201),6026,Newtown Ave @ Seapoint Ave,53.29861201,-6.170420051
POINT (-6.170034522 53.29629142),6027,Monkstown / Blackrock Bypass,53.29629142,-6.170034522
POINT (-6.169087 53.2944479),6028,Stradbrook / Newtownpark Av,53.2944479,-6.169087
POINT (-6.2212722 53.2765885),6029,Drummartin Link@Blackthorn Drive(T550),53.2765885,-6.2212722
POINT (-6.1876805 53.3050651),6030,Rock Rd @ Blackrock Clinic(T381),53.3050651,-6.1876805
POINT (-6.1959464 53.3088746),6031,Rock Rd @ Booterstown Ave,53.3088746,-6.1959464
POINT (-6.201169638 53.31150297),6032,Rock Rd/Trimleston Ave(T379),53.31150297,-6.201169638
POINT (-6.2192061 53.2991375),6033,Fosters Ave Roebuck Rd(T101),53.2991375,-6.2192061
POINT (-6.204243613 53.27402415),6034,Blackthorn Ave @ Burton Hall Rd,53.27402415,-6.204243613
POINT (-6.2196126 53.2773058),6035,Blackthorn Dr/Blackthorn Rd/Beacon Ct(T559),53.2773058,-6.2196126
POINT (-6.2167324 53.279078),6036,Blackthorn Rd@Carmanhall Rd,53.279078,-6.2167324
POINT (-6.213943095 53.30146779),6038,Fosters Ave@North Ave(T180),53.30146779,-6.213943095
POINT (-6.229442736 53.27561204),6039,Sandyford Rd/Central Bank/Blackthorn Drive(T304),53.27561204,-6.229442736
POINT (-6.1384334 53.2478229),6040,N11 Inbound@ Wyattville Bridge(P555),53.2478229,-6.1384334
POINT (-6.138491545 53.24649318),6041,Wyattville Bridge West (T556),53.24649318,-6.138491545
POINT (-6.136851661 53.24745143),6042,Wyattville BridgeEast (T555),53.24745143,-6.136851661
POINT (-6.134647692 53.24924336),6043,Wyattville Rd @ Wyattville Close(T554),53.24924336,-6.134647692
POINT (-6.133746343 53.25016529),6044,Wyattville Rd @ Loughlinstown Drive(T546),53.25016529,-6.133746343
POINT (-6.132548147 53.251396),6045,Wyattville Rd @ Old Wyattville Rd(T112),53.251396,-6.132548147
POINT (-6.130456265 53.25422864),6046,Wyattville Rd/Churchview Rd(T113),53.25422864,-6.130456265
POINT (-6.128312461 53.2572476),6047,Wyattville Rd @ Glenageary/Church Rd(T114),53.2572476,-6.128312461
POINT (-6.185137 53.278474),6048,Stillorgan Rd @ Newtownpark Avenue,53.278474,-6.185137
POINT (-6.141095135 53.2697329),6049,Rochestown Ave / Rochestown Park / Granitfield,53.2697329,-6.141095135
POINT (-6.217407174 53.30955138),6051,Stillorgan Rd@Belfield Overbridge East Side SB OffRamp(T510),53.30955138,-6.217407174
POINT (-6.158060632 53.28081956),6052,Bakers Corner@ Abbey Rd/Pottery Rd(T115A),53.28081956,-6.158060632
POINT (-6.157883392 53.27986799),6053,Rochestown Rd/Pottery Rd(T115B),53.27986799,-6.157883392
POINT (-6.1638501 53.2780084),6054,Deansgrange Rd@Clonkeen Rd/(Foleys Cor)(T116),53.2780084,-6.1638501
POINT (-6.265562 53.291761),6055,Nutgrove Ave/Meadow Park (Texas)(T365),53.291761,-6.265562
POINT (-6.269052998 53.29178238),6056,Nutgrove Ave/Whitehall Rd(T340),53.29178238,-6.269052998
POINT (-6.2387208 53.3131044),6057,Clonskeagh Rd@Beechhill(T366),53.3131044,-6.2387208
POINT (-6.2380134 53.3134515),6058,Beechill Rd / Belfield Business Pk,53.3134515,-6.2380134
POINT (-6.145521069 53.28854206),6059,York Rd / Tivoli Rd (T396),53.28854206,-6.145521069
POINT (-6.1577114 53.2871451),6060,Monkstown Ave/Monkstown Farm (Dcc 6060)(T578),53.2871451,-6.1577114
POINT (-6.1886858 53.3008077),6061,Mount Merrion Ave/Cross Ave(T383),53.3008077,-6.1886858
POINT (-6.1775587 53.2994847),6062,Frascati Rd Ped @ Sweetmans Ave,53.2994847,-6.1775587
POINT (-6.198274518 53.28889769),6063,Kilmacud Rd Lwr/Old Stillorgan Rd(T129),53.28889769,-6.198274518
POINT (-6.152445209 53.2719808),6064,Pottery Rd @ Amgen,53.2719808,-6.152445209
POINT (-6.19847006 53.27312469),6065,Leopardstown Rd / Leopardstown Link Rd,53.27312469,-6.19847006
POINT (-6.200947204 53.27305731),6066,Leopardstown Rd/Brewery Rd/Burton Hall Rd,53.27305731,-6.200947204
POINT (-6.205541496 53.26080462),6067,Ballyogan Road @ Glencairn Cresent,53.26080462,-6.205541496
POINT (-6.199056566 53.25849375),6068,Ballyogan Road @ Glenbourne Road,53.25849375,-6.199056566
POINT (-6.196983644 53.25771452),6069,Ballyogan Road @ Ballyogan Ave West,53.25771452,-6.196983644
POINT (-6.189979 53.256154),6070,Ballyogan Road @ Ballyogan Ave East,53.256154,-6.189979
POINT (-6.155633997 53.28118068),6071,Kill Avenue / IADT College,53.28118068,-6.155633997
POINT (-6.185209915 53.2551783),6072,Ballyogan Road @ Ballyogan Wood,53.2551783,-6.185209915
POINT (-6.1769842 53.300902),6073,Blackrock Main St / Carysfort Ave / Temple Rd(T388),53.300902,-6.1769842
POINT (-6.2484106 53.2937231),6074,Churchtown Rd Upr@Sweetmount(T540),53.2937231,-6.2484106
POINT (-6.246016614 53.29325654),6075,Dundrum Rd@Taney Rd/Churchtown Rd Upr(T105),53.29325654,-6.246016614
POINT (-6.246505 53.292291),6076,Dundrum By-Pass@Dundrum Village(T544),53.292291,-6.246505
POINT (-6.134647692 53.24924336),6077,Sandyford Road/Wyckham By-Pass(T533),53.24924336,-6.134647692
POINT (-6.237066 53.284457),6078,Sandyford Rd@Balally Drive,53.284457,-6.237066
POINT (-6.2339416 53.2831982),6079,Sandyford Rd@Balally Rd,53.2831982,-6.2339416
POINT (-6.233981 53.2827787),6080,Sandyford Rd@Dun Emer Rd,53.2827787,-6.233981
POINT (-6.2319699 53.2793631),6081,Sandyford Rd@ Balally Hill,53.2793631,-6.2319699
POINT (-6.2307309 53.2776677),6082,Sandyford Rd@Clonard Road(T508),53.2776677,-6.2307309
POINT (-6.2756903 53.2937203),6083,Nutgrove Ave @ Nutgrove Ave Court,53.2937203,-6.2756903
POINT (-6.229213679 53.26526303),6084,Lambs Cross(Enniskerry Rd/Hillcrest)(T107),53.26526303,-6.229213679
POINT (-6.225912 53.2866752),6085,Drummartin Link@Kilmacud Road Upper(T557),53.2866752,-6.225912
POINT (-6.2262645 53.2888378),6086,Drummartin Link@Kilmacud Road Lower(T558),53.2888378,-6.2262645
POINT (-6.203906483 53.27205425),6087,Leopardstown Road @ Burton Hall Road,53.27205425,-6.203906483
POINT (-6.22944481 53.2927591),6088,Goatstown Rd@Taney Rd (The Goat)(T130),53.2927591,-6.22944481
POINT (-6.243505504 53.27411393),6089,Ballinteer Rd / College Park Ave,53.27411393,-6.243505504
POINT (-6.1336013 53.2830944),6090,Glenageary Road Lower Ped @ Holmston Ave,53.2830944,-6.1336013
POINT (-6.2134671 53.2645938),6091,Kilgobbin Road / Sandyford Hall Avenue,53.2645938,-6.2134671
POINT (-6.233434 53.302759),6092,Goatstown Rd@Roebuck Rd(T102),53.302759,-6.233434
POINT (-6.2367845 53.305566),6093,Clonskeagh Rd@Bird Ave(T103),53.305566,-6.2367845
POINT (-6.236858879 53.30768336),6094,Clonskeagh Rd@Wynnsward Drive(T320),53.30768336,-6.236858879
POINT (-6.224805229 53.28253487),6095,Drummartin Link Rd@Benildus Ave,53.28253487,-6.224805229
POINT (-6.2143456 53.2803432),6096,Blackthorn Ave Ext@Blackthorn Drive,53.2803432,-6.2143456
POINT (-6.2465581 53.3080628),6097,Dundrum Road Ped @ St. Luke's Cresent,53.3080628,-6.2465581
POINT (-6.1916576 53.2905351),6098,Stillorgan Park Ped @ Stillorgan Grove,53.2905351,-6.1916576
POINT (-6.1314522 53.2474027),6099,Loughlinstown Drive Pedestrian Crossing @ The Oaks,53.2474027,-6.1314522
POINT (-6.138494065 53.28791512),6100,Tivoli Rd / Patrick St,53.28791512,-6.138494065
POINT (-6.148382809 53.26318981),6101,Johnstown Rd @ Maple Manor,53.26318981,-6.148382809
POINT (-6.1808245 53.2893069),6102,Monkstown Ring Road/Carysfort Ave(T511),53.2893069,-6.1808245
POINT (-6.174803732 53.28915046),6103,Monkstown Ring Road@Newtownpark Ave,53.28915046,-6.174803732
POINT (-6.1674863 53.2861528),6104,Monkstown Ring Rd @ Deansgrange Rd,53.2861528,-6.1674863
POINT (-6.171259411 53.28780973),6105,Monkstown Ring Rd @ Rowanbyrn,53.28780973,-6.171259411
POINT (-6.176754653 53.28935332),6106,Monkstown Ring Rd / Annaville Tce / Annaville Ave,53.28935332,-6.176754653
POINT (-6.180174 53.2493456),6108,Glenamuck Rd South @ Carrickmines Manor (Ped),53.2493456,-6.180174
POINT (-6.1336232 53.2647158),6109,Church Rd @ Churchview Rd,53.2647158,-6.1336232
POINT (-6.1239075 53.2857916),6110,Adelaide Rd @ Eden Rd (T503),53.2857916,-6.1239075
POINT (-6.118941897 53.28510305),6111,Albert Rd/Hudson Rd@Elton Park(T504),53.28510305,-6.118941897
POINT (-6.134184 53.2664049),6113,Avondale Rd@Killiney S.C. R/A (Audio)(P534),53.2664049,-6.134184
POINT (-6.2437973 53.2728046),6116,Ballinteer@Wyckham/Woodpark ,53.2728046,-6.2437973
POINT (-6.2555254 53.2743373),6119,Ballinteer Avenue@Broadford Road(T543),53.2743373,-6.2555254
POINT (-6.244691841 53.27812086),6121,Ballinteer Rd@Ballinteer Ave. Sth Of Rdb(P524),53.27812086,-6.244691841
POINT (-6.2467646 53.2885207),6123,Ballinteer Rd@Barton Rd R/A(P246),53.2885207,-6.2467646
POINT (-6.1241399 53.2522986),6124,Ballybrack Crossroads@Church Rd/Wyattville Rd(T506),53.2522986,-6.1241399
POINT (-6.211762614 53.26276484),6126,Ballyogan Rd@Kilgobbin Rd(T529),53.26276484,-6.211762614
POINT (-6.25647997 53.28762423),6128,Barton Rd East @ Beaumont Ave,53.28762423,-6.25647997
POINT (-6.233855 53.2907396),6129,Birches Lane@Birchfield Avenue(P557),53.2907396,-6.233855
POINT (-6.1779374 53.301755),6130,Blackrock Main St / Rock Hill / Bath Pl (T507),53.301755,-6.1779374
POINT (-6.2045339 53.2773476),6131,Blackthorn Ave@Luas Terminal(P567),53.2773476,-6.2045339
POINT (-6.206586045 53.27787363),6135,Blackthorn Rd@Blackthorn Ave/Thripple Ped(P544),53.27787363,-6.206586045
POINT (-6.19879241 53.30382312),6138,Booterstown Ave@Cross Ave(T382),53.30382312,-6.19879241
POINT (-6.1981732 53.3048234),6139,Booterstown Avenue@Rosemount(P571),53.3048234,-6.1981732
POINT (-6.2595439 53.2966065),6140,Braemor Rd@Shopping Centre (P274),53.2966065,-6.2595439
POINT (-6.267270733 53.30253805),6141,Braemor Rd@Braemor Park(T339),53.30253805,-6.267270733
POINT (-6.2633924 53.3006561),6142,Braemor Rd/Landscape Ave(P275),53.3006561,-6.2633924
POINT (-6.134820646 53.24555111),6144,Bray Rd@Cherrywood/Cherrywood Rd(T521),53.24555111,-6.134820646
POINT (-6.1978212 53.2792278),6146,Brewery Rd@Leopardstown Avenue(T518),53.2792278,-6.1978212
POINT (-6.1996481 53.2746627),6147,Brewery Road@Woodford(T539),53.2746627,-6.1996481
POINT (-6.170409377 53.25799953),6148,Brighton Rd@Glenamuck Rd(T538),53.25799953,-6.170409377
POINT (-6.20867522 53.27568468),6151,Burton Hall Road@Blackthorn Rd(T400),53.27568468,-6.20867522
POINT (-6.2086558 53.2757863),6152,Carmanhall Road@Arkle Road(P566),53.2757863,-6.2086558
POINT (-6.180604969 53.2973843),6154,Carysfort Ave@Convent Rd/Brookfield Ave(T512),53.2973843,-6.180604969
POINT (-6.13459 53.27044),6156,Church Road @Arnold Park ,53.27044,-6.13459
POINT (-6.13451 53.27468),6157,Church Road Phase 3 @Opp Arnold Grove ,53.27468,-6.13451
POINT (-6.135692728 53.27935637),6158,Church Rd Phase 3@Glenageary Rd Upp R/A (Audio)(P530),53.27935637,-6.135692728
POINT (-6.134959782 53.2668348),6159,Church Rd Phase 3@Killiney S.C. (Audio)(P533),53.2668348,-6.134959782
POINT (-6.254928365 53.29497933),6160,Churchtown Rd Upr And Lwr(T131),53.29497933,-6.254928365
POINT (-6.25364878 53.29918657),6161,Churchtown Road Lwr@Orwell Road(T519),53.29918657,-6.25364878
POINT (-6.2506043 53.2942079),6162,Churchtown Road Upper@Notre Dame Sch(Audio)(Led)(P547),53.2942079,-6.2506043
POINT (-6.1361966 53.2637764),6163,Churchview Rd@Our Lady of Good Council Sch(P589),53.2637764,-6.1361966
POINT (-6.2387652 53.312099),6167,Clonskeagh Rd@Whitebeam(P202),53.312099,-6.2387652
POINT (-6.1672689 53.2651397),6169,Cornellscourt Hill Rd/Park Drive(P582),53.2651397,-6.1672689
POINT (-6.166624 53.2909841),6172,Deansgrange Rd@Stradbrook Rd(T119),53.2909841,-6.166624
POINT (-6.126238964 53.23550312),6175,Dublin Road@Shankill/Stonebridge Road(T576),53.23550312,-6.126238964
POINT (-6.243376919 53.2891072),6179,Dundrum Cross@Kilmacud Road Upper (Audio)(T106),53.2891072,-6.243376919
POINT (-6.2456188 53.3054324),6180,Dundrum Rd@Bird Ave(T104),53.3054324,-6.2456188
POINT (-6.2474222 53.3102782),6182,Dundrum Road@Milltown Bridge(P518),53.3102782,-6.2474222
POINT (-6.245176824 53.29070394),6183,Dundrum Village @ Shopping Centre (Lidl),53.29070394,-6.245176824
POINT (-6.2456375 53.3012986),6184,Dundrum Rd / Mulvey Park / St Columbanus Rd(P239),53.3012986,-6.2456375
POINT (-6.127802764 53.28602476),6186,Eden Road@The Metals(P539),53.28602476,-6.127802764
POINT (-6.227560703 53.26290045),6187,Enniskerry Rd@Aikens Village(T569),53.26290045,-6.227560703
POINT (-6.192341531 53.23512608),6188,Enniskerry Road@Ballychorus Road(T549),53.23512608,-6.192341531
POINT (-6.21431203 53.25299617),6189,Enniskerry Road@Stepaside Village(T553),53.25299617,-6.21431203
POINT (-6.14266326 53.29491243),6190,Georges St Lr@York Rd(T395),53.29491243,-6.14266326
POINT (-6.129567354 53.28931266),6191,Georges St Upper@Lower Glenageary Rd(T398),53.28931266,-6.129567354
POINT (-6.1359191 53.2923403),6192,Georges St Upper@Marine Rd/ Georges St Lower Audio(T399),53.2923403,-6.1359191
POINT (-6.137164001 53.29259238),6193,George's Street Lwr@Convent Road(T577),53.29259238,-6.137164001
POINT (-6.1234981 53.2871935),6194,Glasthule Rd@Adelaide Rd(T502),53.2871935,-6.1234981
POINT (-6.131575631 53.2865141),6195,Glenageary Rd Lower@Corrig Rd(T397),53.2865141,-6.131575631
POINT (-6.1348499 53.2798764),6198,Glenageary Rd Upp@Dunmore (Audio)(P414),53.2798764,-6.1348499
POINT (-6.1940748 53.2828649),6199,Glenalbyn Rd@Lawnswood Pk(P421),53.2828649,-6.1940748
POINT (-6.233714935 53.29877305),6202,Goatstown Rd@Larchfield(T566),53.29877305,-6.233714935
POINT (-6.233276253 53.30021002),6203,Goatstown Rd@Our Ladys Grove(P214),53.30021002,-6.233276253
POINT (-6.265001312 53.27666971),6205,Grange Road@Stonemasons Way(T532),53.27666971,-6.265001312
POINT (-6.262007034 53.27444971),6206,Ballinteer Ave/Grange/Rd(T531),53.27444971,-6.262007034
POINT (-6.2697104 53.2792701),6207,Highfield Rd /Marley Est(T315),53.2792701,-6.2697104
POINT (-6.249152 53.271755),6208,Brehon Field Rd/ Kingstown Est (T530),53.271755,-6.249152
POINT (-6.262355 53.269493),6209,Harolds Grange Road@Kellystown Road(T526),53.269493,-6.262355
POINT (-6.148131 53.267324),6210,Johnstown Rd@Pottery Rd(T331),53.267324,-6.148131
POINT (-6.148085316 53.26456548),6211,Johnstown Road@Granville Road(T562),53.26456548,-6.148085316
POINT (-6.1488308 53.2824455),6212,Kill Ave Ped(P419),53.2824455,-6.1488308
POINT (-6.1689489 53.2761813),6213,Kill Lane @ Foxrock Ave.(P596),53.2761813,-6.1689489
POINT (-6.2226958 53.2890172),6215,Kilmacud Lwr/Drummartin Post Office(P213),53.2890172,-6.2226958
POINT (-6.204162746 53.28851891),6216,Lower Kilmacud Road @ Mill House Pub,53.28851891,-6.204162746
POINT (-6.207821 53.289098),6219,Kilmacud Rd Upr And Lwr/South Ave(T128),53.289098,-6.207821
POINT (-6.2346746 53.289528),6220,Kilmacud Rd Upr/Birches Lane(T568),53.289528,-6.2346746
POINT (-6.2075724 53.2882708),6221,Kilmacud Rd upper@Kilmacud Park Stlaurencesschool(P515),53.2882708,-6.2075724
POINT (-6.239289956 53.28955828),6222,Kilmacud Rd/Sydenham Rd(T328),53.28955828,-6.239289956
POINT (-6.2088509 53.2846703),6223,Kilmacud Road Upr/Kilmacud Road Extension(T570),53.2846703,-6.2088509
POINT (-6.1930256 53.2744079),6225,Leopardstown Rd/Torquay Rd(T318),53.2744079,-6.1930256
POINT (-6.205363686 53.27185509),6226,Leopardstown Road/Central Park(T536),53.27185509,-6.205363686
POINT (-6.133868422 53.2944965),6229,Marine Rd/Crofton Rd(T501),53.2944965,-6.133868422
POINT (-6.154621479 53.29378791),6235,Monkstown Rd/Goggins Pub(P411),53.29378791,-6.154621479
POINT (-6.2201118 53.268046),6240,Leopardstown Rd / Kilgobbin Rd / Hillcrest Rd,53.268046,-6.2201118
POINT (-6.176072217 53.28727761),6241,Newtown Park Ave/Newtown Park(T163),53.28727761,-6.176072217
POINT (-6.180688578 53.28802877),6242,Newtown Park/Carysfort Ave(T345),53.28802877,-6.180688578
POINT (-6.1254909 53.2893718),6244,Islington Ave,53.2893718,-6.1254909
POINT (-6.122731099 53.28784473),6245,Newtownsmith Road @ Link Road (DLR),53.28784473,-6.122731099
POINT (-6.273190989 53.29283864),6247,Nutgrove Avenue/Loreto Avenue(T525),53.29283864,-6.273190989
POINT (-6.165335194 53.2675572),6250,Old Bray Rd/Cornelscourt Village(P208),53.2675572,-6.165335194
POINT (-6.1651425 53.2675407),6251,Old Bray Road/Cornelscourt Hill Road(T524),53.2675407,-6.1651425
POINT (-6.12852088 53.29118174),6257,Queens Road / Park Road(T563),53.29118174,-6.12852088
POINT (-6.1299685 53.2926005),6258,Queens Rd @ East Pier,53.2926005,-6.1299685
POINT (-6.143100083 53.27062844),6260,Rochestown Ave/Johnstown Rd(T162),53.27062844,-6.143100083
POINT (-6.1356898 53.2667055),6261,Rochestown Ave/Killiney S.C.(P245),53.2667055,-6.1356898
POINT (-6.136474102 53.27957337),6265,Sallynoggin Rd At Glenageary Rd Up R/A (P528),53.27957337,-6.136474102
POINT (-6.138003868 53.27915364),6266,Sallynoggin Rd/Sarsfield St.(P426),53.27915364,-6.138003868
POINT (-6.141211695 53.27742443),6267,Sallynoggin Road P.O.(P413),53.27742443,-6.141211695
POINT (-6.1515207 53.2945808),6268,Salthill Dart Station.(P424),53.2945808,-6.1515207
POINT (-6.115525044 53.28594194),6270,Sandycove Rd/Sandycove Ave West(T505),53.28594194,-6.115525044
POINT (-6.228475217 53.27128837),6272,Sandyford Rd / Old Sandyford Rd (T323),53.27128837,-6.228475217
POINT (-6.1601734 53.297143),6277,Seapoint Avenue At Brighton Vale(P570),53.297143,-6.1601734
POINT (-6.16527378 53.29839874),6278,Seapoint Dart Station(P423).,53.29839874,-6.16527378
POINT (-6.123214502 53.23440172),6279,Shanganagh Rd/Shankill S.C.(T324),53.23440172,-6.123214502
POINT (-6.1215089 53.2422017),6280,Shanganagh Road@Commons Road(T545),53.2422017,-6.1215089
POINT (-6.2183786 53.3090637),6284,Stillorgan Rd@Belfield Overbridge West Side UCD Exit (T534),53.3090637,-6.2183786
POINT (-6.2410015 53.2914549),6288,Taney Rd @ Sydenham Rd,53.2914549,-6.2410015
POINT (-6.233571392 53.29143393),6289,Taney Road@Birches Lane(T552),53.29143393,-6.233571392
POINT (-6.137246002 53.28756551),6291,Tivoli Rd@Mulgrave Tce(T509),53.28756551,-6.137246002
POINT (-6.1333135 53.2910989),6292,Upper Georges St@Corrig Ave/Adelaide St(P588),53.2910989,-6.1333135
POINT (-6.1841154 53.2670739),6293,Westminster Rd@Foxrock Village(T306),53.2670739,-6.1841154
POINT (-6.23733152 53.2862477),6297,Wyckam By-Pass Extension@Luas Car Park(T560),53.2862477,-6.23733152
POINT (-6.2437292 53.2824088),6298,Wyckham By-Pass (Ped Lights)(P522),53.2824088,-6.2437292
POINT (-6.236199 53.289382),6299,Wyckham Way@Kilmacud Rd Upr(T551),53.289382,-6.236199
POINT (-6.210815061 53.2648692),6300,Murphystown Rd / Glencairn Rd,53.2648692,-6.210815061
POINT (-6.156195562 53.25105563),6301,Laughanstown Rd Crossing,53.25105563,-6.156195562
POINT (-6.1043131 53.2757244),6304,Dalkey Dart Station over bridge(T601),53.2757244,-6.1043131
